"UB-6041 (CasD182)","UB-6038 (CasD183)","UB-4960 (BuD391B)","UB-4959 (BuD391A)","UB-4511 (EH090)","UB-4512 (EH091)","MelSG077","UB-4885 (MelSG078)","UB-4884 (MelSG079)","UB-4882 (MelSG080)","UB-6476 (BuD339)","UB-4734 (MH105c)","UB-4732 (MH094)","UB-4890 (MelSG075)","UB-4728 (MH064)","UB-4733 (MH095)","UB-6473 (BuD250)","UB-4735 (Ber022)","UB-4739 (Ber134/1)","UB-4836 (WG27)","UB-6472 (BuD222)","UB-6037 (CasD134)","UB-4888 (MelSG089)","UB-6040 (CasD053)","UB-4707 (EH079)","UB-6035 (CasD096)","UB-4975 (AstCli12)","UB-4984 (Lec018)","UB-4835 (ApD134)","UB-4729 (MH068)","UB-6034 (CasD120)","UB-4705 (WHes123)","UB-6033 (WHes113)","UB-4709 (EH014)","UB-4708 (EH083)","UB-5208 (ApD107)","UB-4077 (But4275)","UB-4965 (ApD117)","UB-4889 (MelSG069)","UB-4963 (SPTip208)","UB-6032 (SPTip073)","UB-6036 (CasD013)","UB-4887 (MelSG082)","UB-4964 (Cod30)","UB-4883 (MelSG095)","UB-4042 (But1674)","UB-4552 (MaDE3)","UB-4507 (Lec187)","UB-4706 (WHes118)","UB-4502 (Lec138)","UB-4504 (Lec179)","UB-4910 (BloodH22)","UB-4506 (Lec172/2)","MaDE1 & E2","UB-4554 (MaDF2)","UB-4549 (MaDC7)","UB-4553 (MaDD10)","UB-6042 (CasD088)","UB-4501 (Lec014)","UB-4503 (Lec148)","SUERC-51539 (ERL G353)","SUERC-51548 (ERL G210)","SUERC-51553 (ERL G116)","SUERC-39108 ERLK G322","SUERC-39109 ERL G362","SUERC-39112 ERL G405","SUERC-51560 ERL G038","SUERC-39091 (ERL G003)","SUERC-39092 (ERL G005)","SUERC-39113 (ERL G417)","SUERC-51549 (ERL G195)","SUERC-51543 (ERL G281)","SUERC-51551 (ERL G193)","SUERC-51552 (ERL G107)","SUERC-39100 (ERL G266)","SUERC-51550 (ERL G254)","SUERC-39096 (ERL G112)"
573.994,582.996,527.148,650.298,587.304,662.476,574.928,623.471,643.126,653.049,532.15,541.532,517.539,553.697,588.484,519.033,535.729,553.257,534.172,537.857,568.519,541.006,563.675,569.762,545.314,556.719,544.106,552.454,576.294,582.968,597.19,616.949,583.537,575.581,586.338,626.427,634.147,580.171,615.058,643.46,597.372,623.383,608.28,637.68,626.561,643.59,663.618,650.034,633.783,628.703,656.542,656.411,618.123,668.027,663.676,664.888,662.885,662.875,664.179,660.293,588.415,659.746,655.374,517.428,534.029,538.157,534.321,539.999,540.789,547.866,584.094,577.542,613.623,649.089,569.604,618.096,622.423
580.551,614.598,532.575,647.729,549.022,654.15,586.244,597.162,604.488,656.473,521.135,535.414,534.54,573.918,559.864,531.526,543.239,559.393,515.646,574.026,541.026,561.603,571.051,554.743,547.581,551.369,571.525,559.123,558.48,584.445,569.085,577.191,572.955,583.584,565.242,572.22,591.325,593.108,605.773,593.253,628.916,643.745,623.302,633.023,645.694,616.81,655.653,645.112,592.353,662.782,665.049,650.704,660.493,661.895,661.995,667.226,659.617,666.315,660.925,663.818,628.235,665.391,660.139,525.571,538.3,519.313,527.117,522.894,534.141,562.534,568.584,589.968,629.655,648.74,607.895,625.186,627.942
562.784,645.662,535.386,622.848,558.161,665.197,582.062,617.271,631.612,656.826,523.077,543.905,533.147,564.363,600.863,531.141,524.103,535.688,535.969,516.221,518.169,548.208,568.283,559.157,562.148,549.753,554.122,569.468,552.796,586.1,559.943,571.945,596.5,571.133,560.128,550.346,603.696,599.206,645.994,613.869,633.72,634.18,591.058,647.886,630.895,632.984,647.097,617.203,641.929,654.317,662.968,654.205,658.76,657.638,657.206,670.889,671.236,667.915,671.83,668.509,643.271,663.009,665.824,539.42,534.857,550.877,548.626,532.091,537.556,565.627,570.22,580.139,577.241,624.997,592.477,649.903,617.256
562.457,600.911,530.462,629.14,548.072,668.913,584.371,601.531,614.25,650.056,519.55,540.107,519.9,546.164,600.735,517.789,533.717,549.353,528.638,516.813,517.607,565.161,565.629,551.404,585.724,554.672,542.257,573.336,571.65,608.98,592.281,558.677,573.163,592.513,569.956,590.835,595.039,582.729,610.914,621.817,621.946,631.619,632.49,629.045,630.467,633.428,646.098,653.157,623.147,654.62,651.541,669.12,657.197,664.285,665.014,663.147,668.958,676.351,669.57,672.526,586.72,662.699,657.056,519.588,548.362,538.066,541.336,531.821,531.496,562.792,603.226,582.139,623.002,619.387,624.664,650.772,643.936
561.165,583.582,520.53,607.41,574.235,656.321,573.854,594.632,650.79,651.023,511.358,520.817,543.649,558.189,633.387,517.751,541.408,519.531,521.372,516.026,561.847,544.238,574.57,563.751,580.042,558.089,563.97,631.505,550.694,549.897,547.262,558.087,623.955,598.469,559.376,563.094,608.412,607.059,625.042,633.78,636.245,621.013,612.064,633.753,624.808,590.768,652.724,615.939,583.216,638.542,664.623,658.371,665.124,654.758,659.557,664.925,672.637,671.665,671.236,670.642,599.375,667.947,650.98,540.767,540.258,547.668,539.269,525.928,536.316,547.193,587.605,610.568,644.295,647.565,597.025,600.628,583.037
584.911,617.61,532.341,651.765,570.884,666.265,574.22,576.918,632.703,642.766,525.426,516.491,551.582,555.352,551.105,508.388,541.139,539.491,504.78,539.978,548.486,564.105,540.113,564.009,564.637,548.88,554.375,582.135,572.591,542.987,588.106,583.468,577.935,577.081,576.297,552.217,598.518,606.927,621.407,586.703,624.42,641.674,641.776,633.282,629.225,649.811,662.258,656.049,636.795,621.801,655.448,661.159,668.034,659.514,660.128,656.936,664.991,669.103,673.102,662.309,589.052,670.68,658.091,540.14,517.758,531.854,509.037,518.845,505.298,546.163,592.263,580.245,629.515,632.021,575.82,621.926,639.311
553.782,610.959,531.55,649.356,549.021,654.168,578.526,611.697,657.831,664.753,512.079,540.247,545.822,551.183,557.15,529.154,511.526,533.659,534.479,559.762,524.6,548.483,553.28,544.303,558.056,568.586,573.851,560.79,570.747,618.748,598.042,555.331,586.443,593.805,599.243,579.731,574.423,558.136,616.062,630.086,608.858,617.301,612.587,640.304,647.633,617.896,658.968,636.734,652.204,604.965,658.172,657.523,662.3,653.056,659.548,663.789,665.122,668.414,654.961,671.654,626.02,673.624,655.186,519.295,533.629,535.321,543.274,520.231,543.482,546.037,592.657,568.706,624.443,647.588,597.904,620.815,625.403
556.364,614.27,525.199,621.134,554.959,661.224,582.712,606.274,649.684,660.11,532.825,541.838,555.207,533.659,555.785,546.55,536.445,554.736,533.952,547.09,561.002,578.137,554.454,562.211,584.292,580.365,546.573,578.709,576.194,629.537,566.695,592.074,573.706,560.81,583.575,635.44,598.557,627.83,578.359,646.406,627.893,634.602,592.987,635.281,640.279,612.459,653.258,610.046,640.763,658.371,641.184,666.577,658.543,658.309,663.938,665.795,669.23,665.961,670.475,664.823,624.991,660.444,656.681,549.153,513.531,512.684,555.987,517.972,514.184,550.654,583.426,600.133,607.982,634.766,579.998,649.356,608.622
559.465,615.996,541.585,613.073,547.987,661.161,600.246,604.699,626.533,643.555,530.059,540.438,537.531,544.224,599.561,525.409,528.634,545.953,542.943,564.166,571.722,543.464,569.769,554.319,565.251,572.48,549.278,593.895,583.925,582.866,579.397,575.381,551.351,583.51,566.22,622.9,620.808,579.248,610.131,644.348,649.872,632.59,630.112,638.103,627.364,639.983,652.144,649.717,659.94,652.071,645.794,664.094,659.486,664.643,660.117,661.125,666.705,667.908,661.044,660.791,603.759,661.532,646.083,539.742,515.344,534.496,563.721,528.832,530.56,566.65,580.96,578.954,631.214,645.644,576.197,642.3,587.743
561.189,601.225,526.171,644.752,558.499,657.325,598.907,613.62,641.533,658.474,516.942,542.997,537.071,564.13,597.636,540.784,568.154,535.107,543.81,540.473,551.346,542.396,554.184,554.127,559.766,571.939,542.648,565.536,569.517,608.184,569.695,617.661,594.305,597.499,563.188,557.278,573.276,581.553,613.244,627.157,596.989,616.242,632.342,647.486,597.69,655.702,651.13,648.908,655.483,648.744,657.53,651.473,661.364,663.703,665.216,660.607,672.587,670.409,666.132,670.638,581.135,665.819,671.972,516.582,541.324,542.166,551.223,520.564,519.287,555.155,587.468,570.105,630.131,625.51,563.929,628.613,606.119
555.349,597.642,525.303,620.7,567.308,655.456,592.537,610.706,615.732,636.95,523.372,520.179,552.137,532.241,550.565,519.441,520.944,521.913,537.105,538.926,543.275,538.546,565.521,552.422,573.48,566.595,555.934,585.064,550.93,558.311,558.214,579.658,581.245,567.526,572.851,594.432,595.561,593.701,606.357,642.527,618.921,646.236,619.596,629.341,647.591,630.778,643.654,633.683,633.69,653.675,619.671,651.466,671.992,663.637,666.834,658.429,670.563,668.562,662.355,667.587,575.769,666.555,660.772,533.53,534.218,540.701,556.726,521.572,532.771,554.642,593.82,571.548,618.328,649.954,585.183,633.789,582.014
560.016,623.756,518.671,604.28,559.743,661.563,582.503,610.136,652.759,657.717,528.002,527.199,548.209,552.388,588.902,529.999,546.634,532.74,541.058,533.719,565.218,546.719,566.804,547.534,576.802,596.131,551.13,580.097,573.481,564.394,556.869,542.024,597.661,605.947,597.971,537.938,616.229,578.646,631.512,608.172,639.001,626.596,630.837,636.371,624.969,607.734,651.024,656.37,639.419,605.509,651.726,630.449,659.963,656.551,658.076,665.686,658.05,673.377,665.552,669.09,594.919,659.42,653.993,535.612,526.17,522.022,542.127,524.203,529.351,568.479,562.479,604.877,594.314,637.572,601.485,629.047,635.26
557.437,605.36,525.788,653.724,590.358,661.657,579.064,599.755,606.923,662.901,533.383,515.752,541.111,529.926,581.758,519.883,535.287,541.395,542.097,544.209,548.017,555.786,557.441,566.456,573.239,560.582,566.019,557.862,568.669,563.909,595.1,570.566,575.377,589.574,607.456,566.475,629.653,566.453,627.101,645.474,615.533,598.008,582.166,652.909,642.276,653.342,653.613,650.452,623.372,605.997,662.688,659.637,657.191,666.736,661.673,660.436,668.439,661.207,675.701,675.35,584.728,660.394,654.232,519.776,538.446,537.856,583.67,527.098,535.088,557.443,596.87,604.62,613.865,618.905,579.389,653.605,610.94
551.901,627.944,532.739,626.858,569.984,656.317,588.007,588.273,623.658,651.396,524.016,537.538,546.863,533.068,583.482,523.091,544.088,543.07,542.004,514.713,539.691,556.964,538.128,546.127,556.506,541.931,567.085,606.521,558.303,601.264,586.027,563.996,563.929,556.578,600.941,569.874,593.92,568.331,633.807,645.164,649.037,620.184,616.36,653.877,644.338,610.492,646.297,645.072,638.953,654.009,648.234,658.291,661.979,663.852,672.075,663.816,664.639,671.795,674.385,667.432,622.467,666.772,657.69,538.574,517.096,540.29,542.81,530.646,514.1,557.457,571.908,595.179,608.201,651.644,621.423,626.206,608.474
548.729,644.918,524.246,635.102,571.561,661.303,577.43,578.955,618.528,659.819,543.477,520.186,547.036,553.118,570.498,527.358,536.107,549.547,524.026,531.354,514.102,550.284,539.482,562.713,551.033,566.652,572.233,567.568,577.934,596.256,564.102,591.053,587.054,565.83,567.401,569.748,594.801,594.076,590.116,620.739,638.634,603.882,627.17,633.369,608.425,586.566,654.851,617.129,617.187,632.534,666.926,658.727,652.828,661.619,666.014,659.891,658.747,663.143,664.245,667.126,609.385,670.031,655.042,538.696,531.336,541.171,546.387,517.31,521.108,545.285,614.064,631.133,624.764,626.406,599.493,644.068,598.21
564.535,584.389,521.876,598.94,573.781,657.363,580.548,623.841,642.268,649.63,533.733,520.863,530.082,540.819,575.092,532.238,537.349,563.127,563.672,543.882,557.281,539.027,547.779,562.543,548.701,586.566,567.366,559.016,552.096,573.909,570.504,557.761,579.458,556.606,586.481,591.003,602.001,591.762,589.211,608.955,645.655,631.776,596.91,630.75,643.855,655.358,665.218,624.691,633.516,650.242,661.697,659.133,656.494,664.458,664.488,668.408,672.458,658.22,664.525,682.675,582.376,663.631,667.177,523.469,535.231,551.757,545.02,526.034,518.834,552.996,583.337,574.654,585.942,650.885,585.492,641.365,607.842
564.177,627.319,528.48,637.528,597.264,654.306,578.05,585.941,645.339,659.715,527.645,536.415,541.683,573.678,583.048,527.593,530.505,540.422,527.956,550.835,539.217,548.082,562.07,546.242,547.639,559.221,557.119,546.003,572.156,596.816,557.038,573.858,572.529,608.187,592.652,591.001,576.83,618.162,603.541,640.702,642.083,630.418,575.418,633.146,616.66,645.126,661.248,619.738,653.663,626.254,667.442,663.862,662.097,657.553,661.674,665.62,662.446,664.197,668.445,665.784,593.821,664.873,659.187,530.265,535.736,528.035,553.642,525.225,541.336,574.703,596.351,586.099,647.69,642.49,616.721,631.243,625.13
588.119,626.767,534.481,646.286,552.933,662.622,570.485,582.957,633.533,649.795,535.501,547.954,542.868,566.762,590.358,535.447,537.96,545.243,549.176,551.894,536.021,552.5,548.149,550.662,567.318,554.897,567,577.467,555.497,572.969,597.282,562.068,591.868,592.294,599.966,627.486,588.736,624.357,632.247,634.579,617.289,599.914,625.627,635.692,629.445,611.457,659.716,634.316,607.09,634.141,649.458,665.785,657.657,669.006,660.137,670.988,668.128,666.757,671.817,669.178,614.775,666.246,657.407,552.13,536.867,544.539,552.527,523.695,526.582,549.123,610.002,583.309,637.778,648.193,594.52,641.64,581.333
567.778,616.926,538.086,646.555,588.367,662.475,576.5,585.82,636.698,654.087,542.746,544.149,549.817,551.042,594.238,534.191,556.196,535.102,542.69,534.922,542.683,550.697,560.65,553.275,571.411,561.088,552.233,574.191,594.861,587.824,563.682,555.653,574.962,597.267,608.455,570.683,605.101,618.683,638.705,610.877,617.505,634.137,624.114,643.689,612.683,607.307,617.161,627.094,655.844,630.819,617.896,654.196,656.251,657.124,652.404,662.771,665.369,664.405,656.177,665.194,588.364,660.562,655.984,526.155,541.477,531.031,544.029,527.453,534.77,570.548,583.591,584.906,601.14,612.066,574.028,638.196,624.327
587.376,591.012,534.373,648.119,562.697,659.124,595.256,602.452,622.853,651.721,530.117,532.21,533.687,540.526,570.83,528.443,538.686,543.385,543.925,529.408,542.519,546.182,540.021,573.708,572.368,559.274,580.763,551.69,559.277,554.441,582.352,568.364,606.913,576.713,560.762,575.282,640.026,567.806,623.664,605.005,606.533,625.526,627.216,630.989,640.946,661.334,657.921,654.04,635.059,656.467,653.849,658.726,659.52,653.09,663.997,661.994,661.748,663.947,663.854,664.128,619.236,658.79,653.354,531.679,538.707,525.75,544.539,535.42,526.236,552.891,589.032,574.375,605.705,578.668,592.792,636.159,647.39
548.327,610.959,539.843,643.534,565.711,660.553,572.52,602.037,610.779,663.721,533.114,538.022,532.446,552.229,562.752,537.177,543.737,553.942,556.97,529.198,540.146,562.497,557.078,556.33,546.567,557.926,554.249,580.082,557.967,562.138,576.94,555.224,560.559,575.651,565.447,574.492,624.637,607.131,586.137,617.874,650.897,594.918,624.097,650.321,623.614,616.055,657.235,622.794,623.939,647.201,662.573,655.282,636.919,652.481,659.585,659.665,657.194,667.043,667.794,657.242,584.032,659.555,659.962,539.536,536.932,534.996,548.778,532.01,538.022,560.417,559.773,613.352,601.663,630.766,577.7,618.103,615.674
557.25,593.609,532.287,612.791,569.748,664.649,578.479,579.41,649.615,655.757,539.772,530.884,532.314,560.287,556.527,532.065,544.246,545.172,555.793,542.39,563.25,573.356,561.643,570.582,599.657,543.703,566.958,566.807,595,579.379,562.863,557.576,596.098,590.463,580.682,592.662,596.177,589.913,642.951,623.065,615.013,618.935,625.67,637.629,602.83,652.899,655.187,617.681,643.85,640.166,657.676,655.665,660.811,663.466,674.339,668.046,661.79,664.892,670.935,670.402,604.063,659.076,638.416,541.652,543.641,537.17,540.292,534.781,537.7,547.014,609.342,608.439,615.126,602.142,566.411,646.944,625.663
543.968,639.911,535.416,643.844,580.517,650.485,563.754,629.771,641.964,659.495,535.559,556.915,563.301,533.173,586.821,535.842,543.962,542.153,531.398,534.024,548.428,571.385,549.481,563.237,559.917,562.858,566.388,555.789,569.442,582.687,568.941,570.139,572.272,564.267,603.358,596.426,629.099,569.248,608.288,595.701,633.145,643.701,619.334,648.978,638.782,639.468,653.254,662.918,657.966,659.301,648.263,657.964,655.176,670.767,667.952,670.238,668.385,666.186,666.763,667.129,618.597,656.981,657.899,541.707,533.674,539.855,538.642,535.232,537.465,554.007,592.351,588.984,641.988,623.964,582.692,628.283,600.253
588.633,611.234,531.396,614.026,581.526,664.41,595.554,605.012,612.512,641.101,541.464,535.683,538.225,569.921,587.986,532.709,539.809,546.074,541.202,541.551,547.956,551.74,540.221,554.298,545.483,598.26,550.447,557.597,558.115,587.171,549.221,567.8,582.178,589.247,626.574,579.741,588.907,591.07,593.925,616.376,643.695,631.521,635.531,631.765,606.321,649.484,650.41,654.899,646.479,649.673,655.373,657.284,662.571,657.542,658.179,670.928,667.228,669.412,661.571,661.633,585.722,665.208,662.571,538.308,540.325,535.522,575.244,529.924,547.277,565.483,570.338,570.65,630.805,640.599,594.192,643.754,586.511
560.512,613.985,528.401,631.066,571.778,665.875,570.189,612.234,623.16,653.761,541.33,531.574,543.289,548.451,558.168,538.099,553.86,542.483,533.355,539.52,527.117,542.684,540.355,547.125,570.641,565.459,577.551,557.151,546.891,563.04,582.289,595.979,580.705,596.425,592.99,622.32,582.96,585.202,631.014,608.508,646.464,623.191,645.099,635.721,626.718,647.218,660.047,629.894,657.836,645.661,654.78,650.303,660.775,652.474,667.23,667.481,651.435,664.394,669.578,658.795,635.563,662.661,665.864,538.447,538.718,548.925,568.705,538.647,532.641,570.686,556.127,562.262,609.733,634.304,556.679,637.938,625.727
574.997,640.314,541.378,626.561,549.086,665.091,570.705,578.289,621.138,658.908,531.579,538.551,538.727,545.171,586.977,536.527,536.029,534.639,562.11,537.397,536.856,542.086,565.12,550.093,570.389,584.746,551.198,594.544,571.046,588.069,571.75,561.945,589.262,566.297,604.726,572.739,582.51,601.759,600.447,654.228,614.318,600.605,632.341,650.853,619.047,604.726,662.794,646.862,639.024,611.901,650.073,651.674,661.024,659.258,667.909,667.07,661.221,661.791,655.109,662.806,605.49,657.737,661.303,541.651,537.863,539.463,558.955,532.65,533.711,547.272,578.188,600.229,586.955,623.633,579.136,575.253,585.209
547.878,592.199,531.054,637.615,559.284,664.996,573.819,591.472,619.783,652.11,525.031,539.881,540.757,554.259,586.973,535.488,531.992,539.156,557.9,536.143,553.389,540.768,552.362,564.835,550.001,555.651,553.133,569.565,560.964,549.038,568.374,568.47,564.975,562.652,615.676,620.23,591.061,594.713,582.504,608.951,638.544,613.478,621.679,649.059,649.667,606.947,655.91,639.262,632.303,653.964,647.518,654.626,662.099,668.223,669.644,662.888,671.68,669.66,666.814,671.446,632.519,656.874,664.169,534.142,549.731,545.78,541.802,533.459,534.518,556.984,596.459,573.16,625.475,633.88,603.862,646.443,611.732
558.916,630.758,535.211,619.509,554.086,661.554,571.08,583.772,629.994,651.732,523.517,542.301,535.115,541.519,597.809,527.248,536.999,535.921,549.496,522.418,532.294,550.574,546.87,547.304,570.512,576.227,567.164,553.011,556.353,560.43,601.16,560.465,590.85,599.882,598.785,626.196,590.571,596.688,620.609,574.307,616.678,621.895,637.976,651.897,618.969,635.053,615.832,661.244,650.247,628.551,627.88,653.253,659.616,652.612,660.399,663.064,671.885,672.424,669.541,669.713,612.963,669.897,657.247,519.974,529.902,533.846,570.186,520.518,533.287,565.845,572.285,592.655,586.378,619.658,603.514,647.978,589.72
558.418,641.084,530.166,605.346,597.675,666.201,580.588,596.512,621.508,655.199,525.685,537.297,540.502,550.592,580.788,533.832,530.453,538.404,546.486,521.486,538.511,552.515,535.752,550.449,549.325,562.225,570.635,585.718,560.658,580.254,571.234,589.036,571.132,622.605,598.878,583.888,599.965,593.42,607.981,647.711,651.114,641.336,629.893,631.568,604.273,636.974,655.323,642.33,651.27,660.612,639.735,650.838,665.414,660.382,662.196,656.405,665.318,666.951,667.727,660.586,581.593,665.431,653.648,539.714,537.302,538.887,526.757,522.134,542.267,560.237,591.231,596.007,623.597,610.453,574.973,647.956,591.285
568.986,577.439,526.689,644.609,583.76,665.09,581.152,583.866,649.108,653.817,530.579,540.236,549.215,565.599,552.036,526.574,530.151,535.392,539.314,518.151,542.681,549.123,567.207,540.362,587.651,570.538,584.142,565.089,555.661,590.575,613.587,562.47,588.278,596.2,598.461,597.204,616.346,622.961,581.32,605.671,624.751,623.567,631.782,648.115,627.89,658.146,653.174,636.983,639.215,607.437,636.828,662.255,666.801,668.248,668.844,661.438,669.444,660.908,665.164,669.73,644.508,660.885,656.541,530.416,530.807,566.552,550.906,523.584,540.264,548.063,557.754,601.48,637.321,610.588,582.116,625.982,638.831
552.355,603.073,529.905,648.281,593.641,665.648,578.22,584.44,649.437,656.133,535.568,526.776,543.469,571.38,583.155,525.713,556.198,537.13,537.629,541.156,540.65,540.935,555.686,567.625,544.506,563.339,587.493,549.66,551.986,573.95,574.635,566.966,560.222,598.868,614.674,568.444,622.455,618.982,614.265,641.609,588.602,575.908,634.345,629.603,617.464,623.844,664.682,637.257,627.578,652.24,647.607,658.483,668.855,658.939,659.217,660.677,661.296,669.028,667.176,665.66,597.324,669.212,659.181,530.331,527.053,542.674,532.159,536.255,527.616,575.737,579.762,602.856,603.019,649.465,582.683,646.446,637.096
562.011,634.463,530.137,646.474,591.994,655.449,576.788,586.229,629.935,648.26,528.376,527.139,523.372,550.483,624.328,536.435,537.477,535.77,549.186,547.647,555.755,548.106,548.878,547.056,546.204,561.808,558.971,558.253,581.328,561.168,559.142,553.935,565.749,603.648,588.732,621.03,585.262,635.627,620.595,644.992,612.808,631.179,611.379,652.713,653.844,610.467,657.537,648.839,626.005,641.91,653.325,653.712,669.242,668.258,668.534,653.7,665.713,666.724,664.615,660.998,638.032,663.655,656.206,542.1,524.771,545.406,535.323,535.562,527.927,548.972,582.715,569.977,633.04,613.648,601.035,588.127,638.211
588.598,620.209,527.298,644.422,559.043,660.692,577.647,601.723,629.821,648.046,538.577,530.904,544.731,551.655,610.089,537.728,535.007,536.211,547.432,550.951,564.711,548.892,541.955,552.341,593.371,556.451,553.768,586.394,556.25,576.404,573.415,557.636,571.804,595.155,569.467,581.932,595.14,640.954,644.507,639.6,602.239,613.758,612.208,635.552,623.457,642.687,656.487,646.976,640.883,628.373,653.113,649.98,655.328,663.25,662.743,663.142,660.204,663.441,665.018,659.726,638.988,655.881,649.152,539.413,533.283,550.047,542.581,539.191,523.073,563.303,595.031,639.953,606.532,628.743,596.17,635.626,578.484
